  4655  1  2/15/8  2/19/8 tea with the black dragon            2 macavoy, r.                        
  6233  1  3/12/8  3/13/8 tea with the black dragon            1 macavoy, r. a.                     
  9830  1  2/16/8  2/19/8 tea with the black dragon            1 macavoy, r. a.                     
   258  1  3/16/8  3/19/8 tea with the black dragon            1 macavoy, r. a.                     
  3881  1  3/16/8  3/19/8 tea with the black dragon            1 macavoy, r. a.                     
  3587  1  3/17/8  3/19/8 tea with the black dragon            4 macavoy, r. a.                     
  2705  1  3/17/8  3/19/8 tea with the black dragon            1 macavoy, r. a.                     
  6328  1  3/01/8  3/04/8 tea with the black dragon            5 macavoy, r. a.                     
  9497  1  3/12/8  3/13/8 tea with the black dragon            1 macavoy, r. a.                     
    59  1  3/01/8  3/07/8 tea with the black dragon            4 macavoy, r. a.                     
  9311  1  3/15/8  3/19/8 tea with the black dragon            3 macavoy, r. a.                     
  7854  1  3/13/8  3/15/8 tea with the black dragon            5 macavoy, r. a.                     
   461  1  3/18/8  3/20/8 tea with the black dragon            2 macavoy, r. a.                     
  3323  1  2/02/8  2/05/8 tea with the black dragon            5 macavoy, r. a.                     
  8390  1  3/16/8  3/20/8 tea with the black dragon            3 macavoy, r. a.                     
  8096  1  1/20/8  1/29/8 tea with the black dragon            1 macavoy, r. a.                     
  6786  1  3/14/8  3/17/8 tea with the black dragon            3 macavoy, r. a.                     
  7214  1  2/21/8  2/26/8 tea with the black dragon            1 macavoy, r. a.                     
  9207  1  2/10/8  3/04/8 tea with the black dragon            5 macavoy, r. a.                     
  6881  1  3/17/8  3/24/8 tea with the black dragon            4
  3833  1  3/13/8  3/14/8 tea with the black dragon            1 macavoy, r. a.                     
  6126  1  2/10/8  2/19/8 telempath                            3 robinson, spider                   
  9753  1  3/16/8  3/19/8 telempath                            4 robinson, spider                   
  3376  1  3/16/8  3/19/8 telempath                            4 robinsoon, spider                  
  9736  1  2/06/8  2/12/8 thendara house                       2 bradley, marion zimmer             
  2974  1  3/14/8  3/18/8 thendara house                       3 bradley, m.                        
  8175  1  2/08/8  2/12/8 thendara house                       2 bradley, marian z.                 
  5127  1  2/01/8  2/05/8 thendara house                       2 bradley, marion zimmer             
  3376  1  3/16/8  3/19/8 thendara house                       5 bradley, marion zimmer             
  3510  1  3/17/8  3/20/8 thendara house                       2 bradley, marion zimmer             
  6117  1  2/01/8  2/05/8 thendara house                       4 bradley, marion zimmer             
   743  1  2/23/8  3/04/8 thendara house                       3 bradley, marion zimmer             
  9727  1  2/08/8  2/12/8 thendara house                       2 bradley, m. z.                     
  3337  1  3/12/8  3/13/8 thendara house                       3 bradley, marion zimmer             
  3899  1  3/12/8  3/15/8 thendara house                       1 bradley, marion zimmer             
  8045  1  2/14/8  2/19/8 thendara house                       5 bradley, marion zimmer             
   479  1  1/30/8  2/05/8 thendara house                       5 bradley, marion zimmer             
   185  1  3/05/8  3/11/8 thendara house                       3 bradley, marion zimmer             
  7431  1  2/04/8  2/12/8 thendara house                       3 bradley, marian zimmer             
  5252  1  3/12/8  3/13/8 thendara house                       3 bradley, marion zimmer             
  2005  1  3/06/8  3/11/8 thendara house                       5 bradley, marion zimmer             
  9679  1  3/17/8  3/20/8 thendara house                       3 bradley, marion zimmer             
  5429  1  3/15/8  3/19/8 thendara house                       5 bradley, marion zimmer             
  9052  1  3/15/8  3/19/8 thendara house                       2 bradley, marion zimmer             
  5831  1  3/02/8  3/11/8 thendara house                       3 bradley, marion zimmer             
  3652  1  3/16/8  3/19/8 thendara house                       4 bradley, marion zimmer             
  8719  1  1/03/8  1/15/8 thendara house                       2 bradley, marion z.                 
  6821  1  3/17/8  3/19/8 thendara house                       2 bradley, marion zimmer             
  4603  1  3/12/8  3/15/8 thendara house                       1 bradley, marion zimmer             
  9229  1  2/14/8  2/19/8 thendara house                       2 bradley, marion zimmer             
  4149  1  2/27/8  3/04/8 thendara house                       1 bradley, marion zimmer             
  8965  1  1/24/8  1/29/8 thendara house                       2 bradley, marion z.                 
  2588  1  1/31/8  2/05/8 thendara house                       2 bradley                            
  6211  1  1/24/8  1/29/8 thendara house                       2 bradley, marion zimmer             
  9834  1  1/24/8  1/29/8 thendara house                       2 bradley, marion zimmer             
   409  1  3/05/8  3/11/8 thendara house                       1 bradley, marion zimmer             
  3833  1  3/13/8  3/14/8 thendara house                       4 bradley, marian zimmer             
  8325  1  3/06/8  3/07/8 thendara house                       3 bradley, marion zimmer             
  6133  1  3/15/8  3/19/8 thendara house                       2 bradley, marion zimmer             
  8727  1  2/18/8  2/26/8 thendara house                       1 bradley, marion zimmer             
  2350  1  2/21/8  2/26/8 thendara house                       1 bradley, m. z.                     
  7721  1 12/30/8  1/15/8 three-legged hootch dancer, the      2 resnick                            
  4967  1 12/30/8  1/15/8 three-legged hootch dancer, the      4 resnick                            
  6242  1  2/22/8  2/26/8 three-legged hootch dancer, the      5 resnick, mike                      
  9891  1  3/10/8  3/12/8 throne of madness, the               3 sucharitkul, somtow                
  2355  1  3/17/8  3/20/8 throne of madness, the               2 sucharitkul, somtow                
  9778  1  3/18/8  3/20/8 throne of madness, the               4 sucharitkul, somtow                
  2503  1  2/21/8  2/26/8 tik-tok                              3 sladek, john                       
  8875  1  3/12/8  3/13/8 tik-tok                              2 sladek, john                       
  3648  1  3/10/8  3/13/8 tik-tok                              4 sladek, john                       
  5519  1  3/16/8  3/19/8 tik-tok                              5 sladek, john                       
  1699  1  3/15/8  3/16/8 time of the dark                     4 hambly, barbara                    
  4336  1  3/15/8  3/17/8 tomorrow testament, the              2 longyear, barry                    
   207  1  3/18/8  3/22/8 tomorrow testament, the              3 longyear, barry                    
  8045  1  2/14/8  2/19/8 tomorrow testament, the              2 longyear, barry b.                 
  1668  1  2/14/8  2/19/8 tomorrow testament, the              1 longyear, barry b.                 
  2938  1  3/15/8  3/16/8 touch the stars: emergence           4 dalmas & martin                    
  5810  1  2/03/8  2/12/8 transformer                          1 foster, m. a.                      
  8175  1  2/08/8  2/12/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  1478  1  3/12/8  3/15/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  4513  1  2/23/8  2/26/8 tree of swords and jewels, the       4 cherryh, c. j.                     
  9727  1  2/08/8  2/12/8 tree of swords and jewels, the       4 cherryh, c. j.                     
  6947  1  3/16/8  3/17/8 tree of swords and jewels, the       5 cherryh, c. j.                     
  4102  1  3/08/8  3/14/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  4517  1  3/01/8  3/04/8 tree of swords and jewels, the       2 cherryh, c. j.                     
  5429  1  3/15/8  3/19/8 tree of swords and jewels, the       4 cherryh, c. j.                     
  9052  1  3/15/8  3/19/8 tree of swords and jewels, the       4 cherryh, c. j.                     
  7102  1  3/13/8  3/14/8 tree of swords and jewels, the       3 cherryh, c. j.                     
   725  1  3/13/8  3/14/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  4603  1  3/12/8  3/15/8 tree of swords and jewels, the       2 cherryh, c. j.                     
  3029  1  2/27/8  3/04/8 tree of swords and jewels, the       5 cherryh, c. j.                     
  7655  1  2/21/8  2/26/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  7188  1  2/06/8  2/12/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  6881  1  3/17/8  3/24/8 tree of swords and jewels, the       5
  6133  1  3/15/8  3/19/8 tree of swords and jewels, the       3 cherryh, c. j.                     
  9441  1  3/02/8  3/16/8 unbeheaded king, the                 4 de camp, l. sprague                
  1288  1  3/09/8  3/12/8 unforsaken hiero, the                4
  6376  1  3/14/8  3/19/8 unforsaken hiero, the                4 lanier, sterling                   
  3336  1  3/14/8  3/18/8 unforsaken hiero, the                2 lanier, sterling                   
  1840  1  2/04/8  2/12/8 unforsaken hiero, the                2 lanier, sterling                   
  5463  1  2/04/8  2/12/8 unforsaken hiero, the                1 lanier, sterling e.                
  6038  1  1/27/8  2/05/8 unforsaken hiero, the                2 lanier, sterling                   
  9717  1  3/14/8  3/16/8 unforsaken hiero, the                4 lanier, sterling                   
  2005  1  3/06/8  3/11/8 unicorn creed, the                   1 scarborough, elizabeth             
  5594  1  3/10/8  3/13/8 unteleported man, the                5 dick, philip k.                    
  5642  1  1/06/8  1/15/8 valentine pontifex                   4 silverberg, robert                 
  1431  1  3/16/8  3/19/8 valentine pontifex                   3 silverberg, robert                 
  9416  1  3/16/8  3/19/8 valentine pontifex                   1 silverberg, robert                 
  1288  1  3/09/8  3/12/8 valentine pontifex                   2 silverberg, robert                 
   354  1  3/16/8  3/19/8 valentine pontifex                   5 silverberg, robert                 
  8309  1  3/15/8  3/19/8 valentine pontifex                   3 silverberg, robert                 
  2494  1  3/17/8  3/20/8 valentine pontifex                   2 silverberg, robert                 
  9874  1  3/12/8  3/14/8 valentine pontifex                   3 silverberg, robert                 
  2174  1  2/04/8  2/12/8 valentine pontifex                   2 silverberg, robert                 
  3043  1  2/14/8  2/19/8 valentine pontifex                   3 silverberg, robert                 
  4314  1  3/17/8  3/20/8 valentine pontifex                   3 silverberg, robert                 
  7937  1  3/17/8  3/20/8 valentine pontifex                   5 silverberg, robert                 
  1560  1  3/17/8  3/20/8 valentine pontifex                   3 silverberg, robert                 
  3298  1  3/07/8  3/11/8 valentine pontifex                   3 silverberg, robert                 
  8719  1  1/03/8  1/15/8 valentine pontifex                   4 silverberg, robert                 
   621  1  3/17/8  3/20/8 valentine pontifex                   1 silverberg, robert                 
  2199  1  1/25/8  1/29/8 valentine pontifex                   2 silverberg, robert                 
  2281  1  2/16/8  2/19/8 valentine pontifex                   4 silverberg, robert                 
   945  1  3/08/8  3/11/8 valentine pontifex                   5 silverberg, robert                 
  4101  1  3/14/8  3/15/8 valentine pontifex                   4 silverberg, robert                 
  9142  1  3/16/8  3/20/8 valentine pontifex                   4 silverberg, robert                 
  8524  1  1/09/8  1/15/8 varkhaus conspiracy, the             2 dalmas, john                       
  3303  1  3/15/8  3/17/8 void captain's tale, the             3 spinrad, norman                    
  7168  1  3/19/8  3/22/8 void captain's tale, the             2 spinrad, norman                    
   631  1  3/09/8  3/12/8 void captain's tale, the             3 spinrad                            
  6394  1  2/26/8  3/04/8 void captain's tale, the             1 spinrad, norman                    
  3761  1  3/17/8  3/19/8 void captain's tale, the             2 spinrad, norman                    
  3173  1  3/11/8  3/15/8 void captain's tale, the             5 spinrad, norman                    
  1128  1  1/29/8  2/05/8 void captain's tale, the             1 spinrad, norman                    
  8789  1  3/12/8  3/19/8 void captain's tale, the             1 spinrad, norman                    
  5594  1  3/10/8  3/13/8 void captain's tale, the             1 spinrad, norman                    
  5421  1  3/09/8  3/13/8 void captain's tale, the             3 spinrad, norman                    
   782  1  3/17/8  3/19/8 void captain's tale, the             1 spinrad, norman                    
  1344  1 12/30/8  1/15/8 void captain's tale, the             2 spinrad                            
  4967  1 12/30/8  1/15/8 void captain's tale, the             3 spinrad                            
   609  1  3/18/8  3/22/8 void captain's tale, the             3
   890  1  3/13/8  3/16/8 void captain's tale, the             1 spinrad, norman                    
  1612  1  2/09/8  2/19/8 void captain's tale, the             4 spinrad, norman                    
  7107  1  1/30/8  2/05/8 void captain's tale, the             2 spinrad                            
  3337  1  3/12/8  3/13/8 void captain's tale, the             5 spinrad, norman                    
  4768  1  2/25/8  3/07/8 void captain's tale, the             4 spinrad, norman                    
  2792  1  1/17/8  1/22/8 void captain's tale, the             4 spinrad                            
  3929  1  3/07/8  3/11/8 void captain's tale, the             4 spinrad, norman                    
  6242  1  2/22/8  2/26/8 void captain's tale, the             3 spinrad, norman                    
  1737  1  3/12/8  3/16/8 void captain's tale, the             5 spinrad, norman                    
  1136  1  3/12/8  3/13/8 void captain's tale, the             4 spinrad, norman                    
  9934  1  2/04/8  2/12/8 void captain's tale, the             1 spinrad, norman                    
  5377  1  3/16/8  3/20/8 void captain's tale, the             1 spinrad, norman                    
   284  1  3/12/8  3/13/8 void captain's tale, the             2 spinrad, norman                    
  3440  1  3/19/8  3/22/8 void captain's tale, the             2 spinrad, norman                    
  3656  1  3/14/8  3/17/8 void captain's tale, the             2 spinrad, norman                    
  7854  1  3/13/8  3/15/8 void captain's tale, the             1 spinrad, norman                    
  8390  1  3/16/8  3/20/8 void captain's tale, the             1 spinrad, norman                    
  5195  1  3/16/8  3/20/8 void captain's tale, the             2 spinrad, norman                    
  8818  1  3/08/8  3/13/8 void captain's tale, the             1 spinrad, norman                    
   556  1  3/12/8  3/15/8 void captain's tale, the             4 spinrad, norman                    
  6038  1  1/27/8  2/05/8 void captain's tale, the             3 spinrad, norman                    
  9207  1  2/10/8  3/04/8 void captain's tale, the             4 spinrad, norman                    
  8044  1  2/08/8  2/12/8 void captain's tale, the             1 spinrad, norman                    
   478  1  3/14/8  3/15/8 void captain's tale, the             5 spinrad, norman                    
  3807  1  3/12/8  3/18/8 void captain's tale, the             3 spinrad, norman                    
  5826  1  3/09/8  3/12/8 void captain's tale, the             4 spinrad, norman                    
  5225  1  3/17/8  3/20/8 void captain's tale, the             1 spinrad, norman                    
  7612  1  2/10/8  3/04/8 void captain's tale, the             1 spinrad, norman                    
  8949  1  2/06/8  2/12/8 wall around a star                   3 pohl & williamson                  
  7107  1  1/30/8  2/05/8 wall around a star                   3 pohl & williamson                  
  3488  1  2/14/8  2/19/8 wall around a star                   3 pohl, f. & williamson, j.          
   712  1  3/02/8  3/07/8 wall around a star                   4 pohl, f. & williamson              
  4335  1  3/02/8  3/07/8 wall around a star                   4 pohl, fred                         
  3258  1  3/03/8  3/07/8 wall around a star                   3 pohl, fred & williamson, j.        
  1668  1  2/14/8  2/19/8 walls of air, the                    4 hambly, barbara                    
  5429  1  3/15/8  3/19/8 walls of air, the                    2 hambly, barbara                    
  6821  1  3/17/8  3/19/8 web of light                         3 bradley, marion zimmer             
  1690  1  3/13/8  3/16/8 web of the romulans                  4 murdock                            
  9546  1  3/17/8  3/20/8 welcome chaos                        5 wilhelm, kate                      
  3303  1  3/15/8  3/17/8 welcome chaos                        5 wilhelm, kate                      
  5175  1  2/16/8  2/19/8 welcome chaos                        4 wilhelm, kate                      
   631  1  3/09/8  3/12/8 welcome chaos                        2 wilhelm                            
  8707  1  3/17/8  3/20/8 welcome chaos                        4 wilhelm, kate                      
  1595  1  3/07/8  3/11/8 welcome chaos                        1 wilhelm, hate                      
  2481  1  2/06/8  2/12/8 welcome chaos                        5 wilhelm, kate                      
  3337  1  3/12/8  3/13/8 welcome chaos                        4 wilhelm, kate                      
   185  1  3/05/8  3/11/8 welcome chaos                        4 wilhelm, kate                      
  5252  1  3/12/8  3/13/8 welcome chaos                        4 wilhelm, kate                      
  5775  1  3/12/8  3/13/8 welcome chaos                        4 wilhelm, kate                      
  9398  1  3/12/8  3/13/8 welcome chaos                        5 wilhelm, kate                      
   284  1  3/12/8  3/13/8 welcome chaos                        4 wilhelm, kate                      
  6328  1  3/01/8  3/04/8 welcome chaos                        2 wilhelm, kate                      
  7625  1  3/01/8  3/04/8 welcome chaos                        2 wilhelm, kate                      
  7854  1  3/13/8  3/15/8 welcome chaos                        3 wilhelm, kate                      
  5822  1  3/06/8  3/11/8 welcome chaos                        1 wilhelm, kate                      
  8390  1  3/16/8  3/20/8 welcome chaos                        2 wilhelm, kate                      
   625  1  3/16/8  3/19/8 welcome chaos                        5 wilhelm, kate                      
  5826  1  3/09/8  3/12/8 welcome chaos                        2 wilhelm, kate                      
  1690  1  3/13/8  3/16/8 well of darkness, the                5 garrett & heydron                  
  8642  1  1/02/8  1/15/8 well of darkness, the                4 garrett, r. & heydron              
  6881  1  3/17/8  3/24/8 when voiha wakes                     3 chant, joy                         
  5642  1  1/06/8  1/15/8 white gold wielder                   5 donaldson, stephen r.              
  8149  1  3/17/8  3/19/8 white gold wielder                   2 donaldson, steven                  
  1478  1  3/12/8  3/15/8 white gold wielder                   1 donaldson, stephen                 
  3043  1  2/14/8  2/19/8 white gold wielder                   1 donaldson, stephen a.              
  2749  1  1/27/8  2/05/8 white gold wielder                   1 donaldson, stephen r.              
  3324  1  3/16/8  3/17/8 white gold wielder                   2 donaldson, stephen                 
  7431  1  2/04/8  2/12/8 white gold wielder                   1 donaldson, stephen                 
  4465  1  3/17/8  3/20/8 white gold wielder                   2 donaldson, stephen                 
  6713  1  2/07/8  2/12/8 white gold wielder                   2 donaldson, stephen r.              
  9683  1  1/30/8  2/05/8 white gold wielder                   5 donaldson, s.                      
  3306  1  1/30/8  2/05/8 white gold wielder                   5 donaldson, s. r.                   
  9765  1  2/02/8  2/05/8 white gold wielder                   4 donaldson, stephen r.              
   621  1  3/17/8  3/20/8 white gold wielder                   5 donaldson, stephen                 
  8723  1  3/16/8  3/18/8 white gold wielder                   3 donaldson                          
  2346  1  3/13/8  3/14/8 white gold wielder                   3 donaldson                          
   945  1  3/08/8  3/11/8 white gold wielder                   3 donaldson, stephen                 
  3379  1  3/19/8  3/21/8 white gold wielder                   2 donaldson, stephen                 
  8175  1  2/08/8  2/12/8 white plague, the                    5 herbert, frank                     
  9727  1  2/08/8  2/12/8 white plague, the                    1 herbert, frank                     
  3379  1  3/19/8  3/21/8 white plague, the                    1 herbert, frank                     
  7721  1 12/30/8  1/15/8 wild alien tamer, the                1 resnick                            
  1344  1 12/30/8  1/15/8 wild alien tamer, the                3 resnick                            
  4967  1 12/30/8  1/15/8 wild alien tamer, the                2 resnick                            
  9242  1  3/13/8  3/16/8 winds of altair, the                 4 bova, ben                          
   709  1  3/14/8  3/18/8 winter's tale                        3 helprin, mark                      
  8733  1  3/07/8  3/11/8 winter's tale                        1 helprin, mark                      
  4949  1  3/02/8  3/07/8 winter's tale                        1 helprin, mark                      
  8572  1  3/02/8  3/07/8 winter's tale                        1 heldrin, mark                      
    72  1  3/06/8  3/07/8 winter's tale                        1 helprin, mark                      
  8096  1  1/20/8  1/29/8 winter's tale                        5 helprin, mark                      
  9441  1  3/02/8  3/16/8 wizards eleven                       2 tepper, sheri s.                   
  8854  1  3/16/8  3/19/8 worlds apart                         5 haldeman, joe                      
  6515  1  3/12/8  3/14/8 worlds apart                         3 haldeman, joe                      
  2157  1  1/12/8  1/22/8 worlds apart                         1 haldeman, joe                      
  9831  1  3/02/8  3/07/8 worlds apart                         1 haldeman, joe                      
  7077  1  3/02/8  3/07/8 worlds apart                         1 haldeman, joe                      
  4150  1  3/12/8  3/15/8 worlds apart                         3 haldeman, joe                      
   795  1  1/09/8  1/15/8 worlds apart                         1 haldeman, joe                      
  7293  1  3/14/8  3/18/8 worlds apart                         3 haldemen, joe                      
  9753  1  3/16/8  3/19/8 worlds apart                         2 haldeman, joe                      
  3376  1  3/16/8  3/19/8 worlds apart                         2 haldeman, joe                      
  8724  1  3/09/8  3/12/8 worlds apart                         5 haldeman, g.                       
   890  1  3/13/8  3/16/8 worlds apart                         5 haldeman, joe                      
  2481  1  2/06/8  2/12/8 worlds apart                         2 haldeman, joe                      
  3618  1  3/17/8  3/20/8 worlds apart                         4 haldeman, joe                      
   864  1  3/17/8  3/20/8 worlds apart                         5 haldeman, joe                      
  5771  1  2/14/8  2/19/8 worlds apart                         3 haldeman, joe w.                   
  9394  1  2/14/8  2/19/8 worlds apart                         3 haldeman, joe                      
  2282  1  3/17/8  3/20/8 worlds apart                         2 haldeman, joe                      
  4020  1  3/17/8  3/20/8 worlds apart                         1 haldeman, joe                      
  5464  1  1/03/8  1/15/8 worlds apart                         4 haldeman                           
  7392  1  3/15/8  3/17/8 worlds apart                         2 haldeman, joe                      
  3756  1  3/10/8  3/12/8 worlds apart                         2 haldeman, joe                      
  1136  1  3/12/8  3/13/8 worlds apart                         3 haldeman, joe                      
  7625  1  3/01/8  3/04/8 worlds apart                         4 haldeman, joe                      
   621  1  3/17/8  3/20/8 worlds apart                         3 haldeman, joe                      
  9311  1  3/15/8  3/19/8 worlds apart                         5 haldeman, joe                      
  6985  1  2/18/8  2/26/8 worlds apart                         4 haldeman, joe                      
  9445  1  3/03/8  3/07/8 worlds apart                         3 haldeman, joe                      
  4754  1  1/06/8  1/15/8 worlds apart                         4 haldeman, joe                      
  7417  1  3/01/8  3/07/8 worlds apart                         4 haldeman, joe                      
  2765  1  3/12/8  3/15/8 worlds apart                         5 haldeman, joe                      
  6388  1  3/12/8  3/15/8 worlds apart                         3 haldeman, joe                      
  8396  1  3/01/8  3/04/8 worthing chronicle, the              3 card, orson scott                  
  2036  1  3/12/8  3/15/8 worthing chronicle, the              3 card, orson scott                  
  4150  1  3/12/8  3/15/8 worthing chronicle, the              4 card, orson scott                  
  9701  1  3/16/8  3/18/8 worthing chronicle, the              2 card, orson scott                  
   479  1  1/30/8  2/05/8 worthing chronicle, the              4 card, orson scott                  
   548  1  3/09/8  3/13/8 worthing chronicle, the              5 card, orson scott                  
  3323  1  2/02/8  2/05/8 worthing chronicle, the              1 card, orson scott                  
   782  1  3/17/8  3/19/8 wounded sky, the                     2 duane, diane                       
   548  1  3/09/8  3/13/8 wounded sky, the                     4 duane, diane                       
  2355  1  3/17/8  3/20/8 wounded sky, the                     1 duane, diane                       
  5377  1  3/16/8  3/20/8 wounded sky, the                     2 duane, diane                       
  8723  1  3/16/8  3/18/8 wounded sky, the                     5 duane, diane                       
  2346  1  3/13/8  3/14/8 wounded sky, the                     4 duane diane                        
   396  1  2/25/8  3/04/8 wounded sky, the                     2 duane, diane                       
  1690  1  3/13/8  3/16/8 yesterday's son                      3 crispin, a. c                      
  3856  1  3/06/8  3/11/8 yesterday's son                      4 crispin, ann                       
  7479  1  3/06/8  3/11/8 yesterday's son                      4 crispin, ann                       
  8175  1  2/08/8  2/12/8 yesterday's son                      4 crispin, ann                       
  9727  1  2/08/8  2/12/8 yesterday's son                      5 crispin, ann                       
   396  1  2/25/8  3/04/8 yesterday's son                      4 crispin, a. c.                     
  8965  1  1/24/8  1/29/8 zen gun, the                         4 bayley, barrington                 
  9614  2  3/16/8  3/19/8 $call link4(cathy)                   2 wilkerson, cherie                  
  8832  2  3/16/8  3/19/8 all the dogs of europe               1 paul, barbara                      
  1620  2  2/03/8  2/12/8 and the marlin spoke                 1 bishop, michael                    
  6774  2  1/04/8  1/15/8 apt pupil                            1 king, stephen                      
  2576  2  3/09/8  3/12/8 aquila meets bigfoot                 3 sucharitkul, somtow                
  9748  2  3/12/8  3/14/8 aquila meets bigfoot                 3 sucharitkul, somtow                
  6674  2  3/12/8  3/13/8 aquila meets bigfoot                 5 sucharitkul, somtow                
  2484  2  2/22/8  2/26/8 aquila meets bigfoot                 4 sucharitkul, somtow                
  9704  2  2/11/8  2/19/8 aquila meets bigfoot                 4 sucharitkul, somtow                
  1096  2  3/09/8  3/13/8 aquila meets bigfoot                 5 sucharitkul, somtow                
  1900  2  3/01/8  3/07/8 aquila meets bigfoot                 1 sucharitkul                        
  1662  2  3/02/8  3/11/8 aquila meets bigfoot                 4 sucharitkul, s                     
  2946  2  2/10/8  2/19/8 aquila meets bigfoot                 1 sucharitkul, somtow                
  1488  2  1/11/8  1/15/8 aquila meets bigfoot                 3 sucharitkul, somtow                
  9782  2  3/10/8  3/12/8 aquila, the final conflict           1 sucharitkul, somtow                
  6192  2  1/20/8  1/29/8 beauty                               1 lee, tanith                        
  1486  2  2/23/8  3/04/8 black air                            2 robinson, kim stanley              
  6780  2  3/16/8  3/20/8 black current, the                   1 watson, ian                        
   174  2  3/17/8  3/20/8 blood music                          4 bear, greg                         
  6672  2  3/14/8  3/18/8 blood music                          4 bear, greg                         
   146  2  2/06/8  2/19/8 borovsky's hollow woman              2 duntemann, j. & kress, n.          
  1488  2  1/11/8  1/15/8 carrion comfort                      4 simmons, dan                       
  8530  2  3/19/8  3/22/8 cascade point                        3 zahn, timothy                      
  6044  2  3/16/8  3/20/8 cascade point                        4 zahn, timothy                      
  5542  2  2/26/8  3/04/8 cascade point                        3 zahn, timothy                      
   462  2  2/22/8  2/26/8 cascade point                        3 zahn, timothy                      
  7708  2  3/16/8  3/19/8 cascade point                        1 zahn, timothy                      
  8858  2  2/27/8  3/04/8 cascade point                        4 zahn, timothy                      
  3350  2  3/16/8  3/18/8 cascade point                        5 zahn, timothy                      
  4072  2  3/12/8  3/15/8 cascade point                        1 zahn, timothy                      
  4794  2  3/16/8  3/19/8 cascade point                        1 zahn, timothy                      
  4340  2  3/17/8  3/20/8 cascade point                        3 zahn, timothy                      
  9208  2  3/12/8  3/14/8 cascade point                        4 zahn, timothy                      
  3246  2  2/24/8  3/04/8 cascade point                        5 zahn, timothy                      
  8300  2  3/12/8  3/15/8 cascade point                        3 zahn, timothy                      
  6670  2  2/13/8  2/19/8 cascade point                        4 zahn, tim                          
   146  2  2/06/8  2/19/8 cascade point                        1 zahn, timothy                      
   708  2  3/16/8  3/19/8 cascade point                        3 zahn, timothy                      
  6618  2  3/15/8  3/19/8 cascade point                        1 zahn, timothy                      
  4586  2  3/14/8  3/18/8 cascade point                        5 zahn, tim                          
  9506  2  3/16/8  3/19/8 cascade point                        1 zahn, timothy                      
  6752  2  3/16/8  3/19/8 cascade point                        1 zahn, timothy                      
  2956  2  3/12/8  3/15/8 cascade point                        1 zahn, timothy                      
  9614  2  3/16/8  3/19/8 cascade point                        4 zahn, timothy                      
  9320  2  3/16/8  3/20/8 cascade point                        1 zahn, timothy                      
  9748  2  3/12/8  3/14/8 cascade point                        4 zahn, timothy                      
  6246  2  3/15/8  3/16/8 cascade point                        1 zahn, timothy                      
  4214  2  1/30/8  2/05/8 cascade point                        3 zahn, timothy                      
  6674  2  3/12/8  3/13/8 cascade point                        3 zahn, timothy                      
  9856  2  3/14/8  3/18/8 cascade point                        2 zahn, timothy                      
  7236  2  3/17/8  3/20/8 cascade point                        2 zahn, timothy                      
  7798  2  3/12/8  3/15/8 cascade point                        4 zahn, timothy                      
  3012  2  1/18/8  1/22/8 cascade point                        4 zahn, timothy                      
  1542  2  2/14/8  2/19/8 cascade point                        2 zahn, timothy                      
  1680  2  3/17/8  3/19/8 cascade point                        1 zahn, timothy                      
  7296  2  3/10/8  3/13/8 cascade point                        4 zahn, timothy                      
  2644  2  3/16/8  3/20/8 cascade point                        1 zahn, timothy                      
  7858  2  3/07/8  3/11/8 cascade point                        2 zahn, timothy                      
  2484  2  2/22/8  2/26/8 cascade point                        5 zahn, timothy                      
  9570  2  2/04/8  2/12/8 cascade point                        1 zahn, timothy                      
  4784  2  3/15/8  3/17/8 cascade point                        4 zahn, timothy                      
  3474  2  3/12/8  3/16/8 cascade point                        1 zahn, timothy                      
  8100  2 12/31/8  1/15/8 cascade point                        1 zahn, timothy                      
  4170  2  2/27/8  3/04/8 cascade point                        1 zahn, timothy                      
  8930  2  3/17/8  3/20/8 cascade point                        1 zahn, timothy                      
  1662  2  3/02/8  3/11/8 cascade point                        1 zahn, timothy                      
  8908  2  1/17/8  1/22/8 cascade point                        3 zahn, timothy                      
  7304  2  3/16/8  3/19/8 cascade point                        2 zahn, timothy                      
  8160  2  3/17/8  3/20/8 cascade point                        2 zahn, timothy                      
  8294  2  3/14/8  3/17/8 cascade point                        1 zahn, timothy                      
  3642  2  3/17/8  3/19/8 cascade point                        1 zahn, timothy                      
  7118  2  3/17/8  3/19/8 cascade point                        1 zahn, timothy                      
  7840  2  3/17/8  3/19/8 cascade point                        1 zahn, timothy                      
   996  2  3/03/8  3/07/8 cascade point                        4 zahn, tim                          
  8510  2  3/13/8  3/14/8 cascade point                        2 zahn, timothy                      
  1774  2  3/16/8  3/18/8 cascade point                        1 zahn, timothy                      
  9020  2  2/13/8  2/19/8 cascade point                        2 zahn, timothy                      
   758  2  3/14/8  3/19/8 cascade point                        1 zahn, timothy                      
  9556  2  3/18/8  3/20/8 cascade point                        4 zahn, timothy                      
  5708  2  3/13/8  3/15/8 cascade point                        1 zahn, timothy                      
  8890  2  3/03/8  3/07/8 cascade point                        5 zahn, timothy                      
